city;longitude;latitude;date;pm_25;aqi
Karachi;67,0529414713383;24,8180953936314;2017-04-25;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-04-26;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-04-27;25,00;78
Karachi;67,0529414713383;24,8180953936314;2017-04-28;25,00;78
Karachi;67,0529414713383;24,8180953936314;2017-04-29;27,00;82
Karachi;67,0529414713383;24,8180953936314;2017-04-30;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-05-01;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-05-02;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-05-03;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-04;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-05-05;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-06;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-07;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-08;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-05-09;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-10;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-05-11;27,00;82
Karachi;67,0529414713383;24,8180953936314;2017-05-12;29,00;86
Karachi;67,0529414713383;24,8180953936314;2017-05-13;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-05-14;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-05-15;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-05-16;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-17;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-05-18;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-05-19;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-05-20;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-05-21;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-05-22;14,00;55
Karachi;67,0529414713383;24,8180953936314;2017-05-23;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-05-24;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-05-25;14,00;55
Karachi;67,0529414713383;24,8180953936314;2017-05-26;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-05-27;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-05-28;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-05-29;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-05-30;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-05-31;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-06-01;31,00;91
Karachi;67,0529414713383;24,8180953936314;2017-06-02;34,00;97
Karachi;67,0529414713383;24,8180953936314;2017-06-03;34,00;97
Karachi;67,0529414713383;24,8180953936314;2017-06-04;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-06-05;8,00;33
Karachi;67,0529414713383;24,8180953936314;2017-06-06;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-06-07;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-06-08;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-06-09;9,00;37
Karachi;67,0529414713383;24,8180953936314;2017-06-10;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-06-11;10,00;41
Karachi;67,0529414713383;24,8180953936314;2017-06-12;13,00;53
Karachi;67,0529414713383;24,8180953936314;2017-06-13;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-06-14;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-06-15;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-06-16;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-06-17;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-06-18;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-06-19;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-06-20;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-06-21;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-06-22;29,00;86
Karachi;67,0529414713383;24,8180953936314;2017-06-23;31,00;91
Karachi;67,0529414713383;24,8180953936314;2017-06-24;32,00;93
Karachi;67,0529414713383;24,8180953936314;2017-06-25;32,00;93
Karachi;67,0529414713383;24,8180953936314;2017-06-26;31,00;91
Karachi;67,0529414713383;24,8180953936314;2017-06-27;32,00;93
Karachi;67,0529414713383;24,8180953936314;2017-06-28;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-06-29;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-06-30;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-07-03;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-07-04;25,00;78
Karachi;67,0529414713383;24,8180953936314;2017-07-05;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-07-06;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-07-07;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-07-08;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-07-09;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-07-10;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-07-11;25,00;78
Karachi;67,0529414713383;24,8180953936314;2017-07-12;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-07-13;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-07-14;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-07-15;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-07-16;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-07-17;29,00;86
Karachi;67,0529414713383;24,8180953936314;2017-07-18;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-07-19;27,00;82
Karachi;67,0529414713383;24,8180953936314;2017-07-20;11,00;45
Karachi;67,0529414713383;24,8180953936314;2017-07-21;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-07-22;27,00;82
Karachi;67,0529414713383;24,8180953936314;2017-07-23;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-07-24;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-07-25;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-07-26;28,00;84
Karachi;67,0529414713383;24,8180953936314;2017-07-27;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-07-28;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-07-29;25,00;78
Karachi;67,0529414713383;24,8180953936314;2017-07-30;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-07-31;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-08-01;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-08-02;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-08-03;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-08-04;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-08-05;32,00;93
Karachi;67,0529414713383;24,8180953936314;2017-08-06;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-08-07;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-08-08;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-08-09;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-08-10;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-08-11;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-08-12;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-08-13;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-08-14;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-08-15;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-08-16;13,00;53
Karachi;67,0529414713383;24,8180953936314;2017-08-17;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-08-18;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-08-19;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-08-20;23,00;74
Karachi;67,0529414713383;24,8180953936314;2017-08-21;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-08-22;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-08-23;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-08-24;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-08-25;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-08-26;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-08-27;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-08-28;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-08-29;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-08-30;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-08-31;30,00;88
Karachi;67,0529414713383;24,8180953936314;2017-09-01;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-09-02;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-09-03;24,00;76
Karachi;67,0529414713383;24,8180953936314;2017-09-04;22,00;72
Karachi;67,0529414713383;24,8180953936314;2017-09-05;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-09-06;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-09-07;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-09-08;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-09-09;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-09-10;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-11;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-12;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-09-13;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-09-14;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-09-15;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-09-16;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-17;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-18;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-09-19;20,00;68
Karachi;67,0529414713383;24,8180953936314;2017-09-20;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-09-21;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-22;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-09-23;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-09-24;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-09-25;14,00;55
Karachi;67,0529414713383;24,8180953936314;2017-09-26;12,00;50
Karachi;67,0529414713383;24,8180953936314;2017-09-27;14,00;55
Karachi;67,0529414713383;24,8180953936314;2017-09-28;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-09-29;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-09-30;15,00;57
Karachi;67,0529414713383;24,8180953936314;2017-10-01;17,00;61
Karachi;67,0529414713383;24,8180953936314;2017-10-02;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-10-03;21,00;70
Karachi;67,0529414713383;24,8180953936314;2017-10-04;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-10-05;16,00;59
Karachi;67,0529414713383;24,8180953936314;2017-10-06;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-10-07;19,00;65
Karachi;67,0529414713383;24,8180953936314;2017-10-08;14,00;55
Karachi;67,0529414713383;24,8180953936314;2017-10-09;18,00;63
Karachi;67,0529414713383;24,8180953936314;2017-10-10;37,00;105
Karachi;67,0529414713383;24,8180953936314;2017-10-11;36,00;102
Karachi;67,0529414713383;24,8180953936314;2017-10-12;50,00;137
Karachi;67,0529414713383;24,8180953936314;2017-10-13;34,00;97
Karachi;67,0529414713383;24,8180953936314;2017-10-14;26,00;80
Karachi;67,0529414713383;24,8180953936314;2017-10-15;36,00;102
Karachi;67,0529414713383;24,8180953936314;2017-10-16;35,00;99
Karachi;67,0529414713383;24,8180953936314;2017-10-17;44,00;122
Karachi;67,0529414713383;24,8180953936314;2017-10-18;37,00;105
Karachi;67,0529414713383;24,8180953936314;2017-10-19;33,00;95
Karachi;67,0529414713383;24,8180953936314;2017-10-20;32,00;93
Karachi;67,0997614000000;24,8347809000000;2016-11-18;180,00;230
Karachi;67,0997614000000;24,8347809000000;2016-11-19;43,00;119
Karachi;67,0997614000000;24,8347809000000;2016-11-20;14,00;55
Karachi;67,0997614000000;24,8347809000000;2016-11-21;10,00;41
Karachi;67,0997614000000;24,8347809000000;2016-11-22;20,00;68
Karachi;67,0997614000000;24,8347809000000;2016-11-23;62,00;154
Karachi;67,0997614000000;24,8347809000000;2016-11-24;85,00;166
Karachi;67,0997614000000;24,8347809000000;2016-11-25;128,00;188
Karachi;67,0997614000000;24,8347809000000;2016-11-26;47,00;129
Karachi;67,0997614000000;24,8347809000000;2016-11-27;95,00;171
Karachi;67,0997614000000;24,8347809000000;2016-11-28;84,00;166
Karachi;67,0997614000000;24,8347809000000;2016-11-29;24,00;76
Karachi;67,0997614000000;24,8347809000000;2016-11-30;13,00;53
Karachi;67,0997614000000;24,8347809000000;2016-12-01;36,00;102
Karachi;67,0997614000000;24,8347809000000;2016-12-02;60,00;153
Karachi;67,0997614000000;24,8347809000000;2016-12-03;93,00;170
Karachi;67,0997614000000;24,8347809000000;2016-12-04;100,00;174
Karachi;67,0997614000000;24,8347809000000;2016-12-10;20,00;68
Karachi;67,0997614000000;24,8347809000000;2016-12-11;20,00;68
Karachi;67,0997614000000;24,8347809000000;2016-12-12;54,00;146
Karachi;67,0997614000000;24,8347809000000;2016-12-13;18,00;63
Karachi;67,0997614000000;24,8347809000000;2016-12-14;31,00;91
Karachi;67,0997614000000;24,8347809000000;2017-07-01;18,00;63
Karachi;67,0997614000000;24,8347809000000;2017-07-02;14,00;55
